date;time;temperatura;umidita;irraggiamento
2015-08-01;22:12;18.778;89.647;0.000
2015-08-01;22:18;18.965;88.312;0.000
2015-08-01;22:24;19.047;86.582;0.000
2015-08-01;22:30;19.187;85.447;0.000
2015-08-01;22:36;19.282;84.133;0.000
2015-08-01;22:42;19.333;83.665;0.000
2015-08-01;22:48;19.417;82.740;0.000
2015-08-01;22:54;19.487;83.187;0.000
2015-08-01;23:00;19.487;84.102;
2015-08-01;23:06;19.495;84.332;
2015-08-01;23:12;19.555;83.787;
2015-08-01;23:18;19.590;83.860;
2015-08-01;23:24;19.512;84.615;
2015-08-01;23:30;19.473;84.697;
2015-08-01;23:36;19.377;85.117;
2015-08-01;23:42;19.252;86.058;
2015-08-01;23:48;19.210;86.538;
2015-08-01;23:54;15.950;80.067;
2015-08-02;00:00;19.275;86.652;
2015-08-02;00:06;19.237;86.623;
2015-08-02;00:12;19.223;86.970;
2015-08-02;00:18;19.238;87.078;
2015-08-02;00:24;19.313;86.793;
2015-08-02;00:30;19.302;86.555;
2015-08-02;00:36;19.245;87.060;
2015-08-02;00:42;19.243;87.758;
2015-08-02;00:48;19.193;87.920;
2015-08-02;00:54;19.190;87.625;0.000
2015-08-02;01:00;19.148;87.433;0.000
2015-08-02;01:06;19.172;87.633;0.000
2015-08-02;01:12;19.093;88.847;0.000
2015-08-02;01:18;19.082;89.723;0.000
2015-08-02;01:24;19.103;89.797;0.000
2015-08-02;01:30;19.077;89.192;0.000
2015-08-02;01:36;19.078;88.970;0.000
2015-08-02;01:42;19.075;88.563;0.000
2015-08-02;01:48;19.098;88.318;0.000
2015-08-02;01:54;19.115;87.868;0.000
2015-08-02;02:00;19.087;87.503;0.000
2015-08-02;02:06;19.098;87.247;0.000
2015-08-02;02:12;19.137;86.972;0.000
2015-08-02;02:18;19.128;86.770;0.000
2015-08-02;02:24;19.140;86.782;0.000
2015-08-02;02:30;19.132;86.492;0.000
2015-08-02;02:36;19.070;86.110;0.000
2015-08-02;02:42;19.052;86.100;0.000
2015-08-02;02:48;19.083;86.352;0.000
2015-08-02;02:54;19.078;86.487;0.000
2015-08-02;03:00;19.058;86.568;0.000
2015-08-02;03:06;18.970;86.618;0.000
2015-08-02;03:12;18.875;86.518;0.000
2015-08-02;03:18;18.903;86.238;0.000
2015-08-02;03:24;18.783;85.958;0.000
2015-08-02;03:30;18.675;85.890;0.000
2015-08-02;03:36;18.643;86.057;0.000
2015-08-02;03:42;18.598;86.133;0.000
2015-08-02;03:48;18.590;86.075;0.000
2015-08-02;03:54;18.627;85.852;0.000
2015-08-02;04:00;18.627;85.698;0.000
2015-08-02;04:06;18.583;85.808;0.000
2015-08-02;04:12;18.535;86.040;0.000
2015-08-02;04:18;18.527;85.960;0.000
2015-08-02;04:24;18.567;85.683;0.000
2015-08-02;04:30;18.590;85.150;0.000
2015-08-02;04:36;18.515;84.965;0.000
2015-08-02;04:42;18.443;84.652;0.000
2015-08-02;04:48;18.423;84.453;0.000
2015-08-02;04:54;18.442;83.582;0.000
2015-08-02;05:00;18.498;83.305;0.000
2015-08-02;05:06;18.460;82.875;0.000
2015-08-02;05:12;18.505;82.123;0.000
2015-08-02;05:18;18.438;82.548;0.000
2015-08-02;05:24;18.405;82.667;0.000
2015-08-02;05:30;18.372;82.495;0.000
2015-08-02;05:36;18.405;82.283;0.000
2015-08-02;05:42;18.417;82.315;0.000
2015-08-02;05:48;18.383;82.290;0.000
2015-08-02;05:54;18.275;82.840;0.000
2015-08-02;06:00;18.210;83.402;0.000
2015-08-02;06:06;18.188;83.585;0.333
2015-08-02;06:12;18.222;83.602;3.500
2015-08-02;06:18;18.233;83.680;8.333
2015-08-02;06:24;18.175;83.883;17.667
2015-08-02;06:30;18.162;84.148;28.167
2015-08-02;06:36;18.217;83.812;38.667
2015-08-02;06:42;18.328;82.953;50.000
2015-08-02;06:48;18.432;82.452;59.500
2015-08-02;06:54;18.547;82.515;74.667
2015-08-02;07:00;18.692;82.450;119.333
2015-08-02;07:06;18.550;83.422;137.833
2015-08-02;07:12;18.603;83.733;156.500
2015-08-02;07:18;18.722;83.355;174.667
2015-08-02;07:24;18.857;82.908;193.167
2015-08-02;07:30;19.168;81.860;215.000
2015-08-02;07:36;19.273;80.973;237.000
2015-08-02;07:42;19.410;80.612;259.000
2015-08-02;07:48;19.472;79.970;285.500
2015-08-02;07:54;19.528;80.148;311.833
2015-08-02;08:00;19.542;79.873;339.667
2015-08-02;08:06;19.907;79.112;364.167
2015-08-02;08:12;20.018;77.797;390.167
2015-08-02;08:18;19.735;79.437;417.667
2015-08-02;08:24;19.807;78.985;441.000
2015-08-02;08:30;20.133;77.280;473.500
2015-08-02;08:36;20.248;76.993;501.000
2015-08-02;08:42;20.710;74.777;525.833
2015-08-02;08:48;-12.348;72.995;556.667
2015-08-02;08:54;-49.500;72.790;579.000
2015-08-02;09:00;-49.877;71.748;609.500
2015-08-02;09:06;-49.912;70.883;638.833
2015-08-02;09:12;-49.920;69.322;666.500
2015-08-02;09:18;-49.937;69.367;697.833
2015-08-02;09:24;-49.932;69.093;729.500
2015-08-02;09:30;-49.935;68.750;734.667
2015-08-02;09:36;-49.935;69.230;766.667
2015-08-02;09:42;-49.925;68.660;813.167
2015-08-02;09:48;-49.942;68.130;488.667
2015-08-02;09:54;-49.930;68.855;881.000
2015-08-02;10:00;-49.893;68.100;890.167
2015-08-02;10:06;-47.713;68.238;517.167
2015-08-02;10:12;-41.830;69.157;687.167
2015-08-02;10:18;-43.823;71.345;782.333
2015-08-02;10:24;-49.768;68.458;1071.667
2015-08-02;10:30;-49.748;69.063;853.333
2015-08-02;10:36;-49.828;67.833;804.833
2015-08-02;10:42;-49.757;68.335;961.000
2015-08-02;10:48;-48.770;68.292;716.333
2015-08-02;10:54;-47.717;67.333;1200.333
2015-08-02;11:00;-38.408;67.225;847.167
2015-08-02;11:06;-16.195;64.788;1263.000
2015-08-02;11:12;22.672;62.792;1000.000
2015-08-02;11:18;23.385;64.073;963.333
