date;time;umid@1m;temp@1m;temp@3.5m;umid@3.5m
2015-05-01;20:54;13.39;18.54;17.41;44.66
2015-05-01;21:00;13.305;19.19;17.74;44.66
2015-05-01;21:06;13.565;18.54;17.41;44.51
2015-05-01;21:12;13.305;18.54;17.41;44.51
2015-05-01;21:18;13.565;18.54;17.41;44.66
2015-05-01;21:24;13.565;18.7;17.41;44.66
2015-05-01;21:30;13.65;18.54;17.41;44.98
2015-05-01;21:36;13.65;18.38;17.41;44.98
2015-05-01;21:42;13.65;18.7;17.41;45.14
2015-05-01;21:48;13.475;18.38;17.41;45.14
2015-05-01;21:54;13.65;18.38;17.41;44.98
2015-05-01;22:00;13.735;18.38;;
2015-05-01;22:06;13.735;18.38;17.41;45.3
2015-05-01;22:12;13.65;18.38;17.41;45.3
2015-05-01;22:18;13.565;18.38;17.41;45.45
2015-05-01;22:24;13.65;18.38;17.41;45.45
2015-05-01;22:30;13.825;18.38;17.41;45.45
2015-05-01;22:36;13.65;18.38;17.41;45.3
2015-05-01;22:42;13.565;19.025;17.41;45.14
2015-05-01;22:48;13.735;18.38;17.41;45.14
2015-05-01;22:54;13.65;18.54;17.41;45.45
2015-05-01;23:00;13.65;18.38;17.41;45.3
2015-05-01;23:06;13.91;18.38;17.41;45.3
2015-05-01;23:12;-25.8;18.06;17.41;45.3
2015-05-01;23:18;13.91;18.865;17.41;45.3
2015-05-01;23:24;13.91;18.38;17.41;45.45
2015-05-01;23:30;13.825;18.38;17.41;45.45
2015-05-01;23:36;13.91;18.7;17.41;45.45
2015-05-01;23:42;13.995;18.54;17.41;45.77
2015-05-01;23:48;13.995;18.38;17.41;45.93
2015-05-01;23:54;14.085;18.38;17.41;45.93
2015-05-02;00:00;13.995;18.54;17.41;45.93
2015-05-02;00:06;13.91;18.38;17.41;46.08
2015-05-02;00:12;13.91;18.38;17.41;46.08
2015-05-02;00:18;13.995;18.38;17.41;46.08
2015-05-02;00:24;13.995;18.38;17.41;45.77
2015-05-02;00:30;14.085;18.38;17.41;46.08
2015-05-02;00:36;14.085;20.8;17.41;46.08
2015-05-02;00:42;14.085;18.38;17.41;45.93
2015-05-02;00:48;14.085;18.38;17.41;45.77
2015-05-02;00:54;14.17;18.38;17.41;45.93
2015-05-02;01:00;14.345;18.54;17.41;45.93
2015-05-02;01:06;14.17;18.22;17.41;46.24
2015-05-02;01:12;14.17;18.38;17.41;46.24
2015-05-02;01:18;14.255;18.38;17.41;46.24
2015-05-02;01:24;54.14;18.38;17.41;46.4
2015-05-02;01:30;14.255;18.38;17.41;46.4
2015-05-02;01:36;14.345;18.22;17.41;46.4
2015-05-02;01:42;14.345;18.22;17.41;46.56
2015-05-02;01:48;14.255;18.38;17.41;46.4
2015-05-02;01:54;14.345;18.38;17.41;46.4
2015-05-02;02:00;14.345;18.38;17.41;46.4
2015-05-02;02:06;14.17;18.38;17.41;46.71
2015-05-02;02:12;14.43;18.22;17.41;46.71
2015-05-02;02:18;14.43;18.38;17.41;46.71
2015-05-02;02:24;14.345;18.38;17.41;46.71
2015-05-02;02:30;14.43;18.22;17.41;46.71
2015-05-02;02:36;14.255;18.54;17.41;46.56
2015-05-02;02:42;14.255;18.22;17.41;46.71
2015-05-02;02:48;14.515;18.22;17.41;46.87
2015-05-02;02:54;14.255;18.38;17.41;46.71
2015-05-02;03:00;14.255;18.22;17.41;46.56
2015-05-02;03:06;14.515;18.22;17.41;46.87
2015-05-02;03:12;14.515;18.22;17.09;46.71
2015-05-02;03:18;14.345;18.22;17.41;46.87
2015-05-02;03:24;14.605;18.54;17.41;46.56
2015-05-02;03:30;14.605;18.22;17.41;46.56
2015-05-02;03:36;14.43;18.06;17.41;46.56
2015-05-02;03:42;14.605;18.22;17.41;46.71
2015-05-02;03:48;14.515;18.22;17.41;46.56
2015-05-02;03:54;14.515;18.22;17.41;46.71
2015-05-02;04:00;14.43;18.22;17.41;46.71
2015-05-02;04:06;14.515;18.22;17.09;47.19
2015-05-02;04:12;14.69;18.22;17.41;47.03
2015-05-02;04:18;14.605;18.06;17.41;47.03
2015-05-02;04:24;14.515;18.06;17.09;47.03
2015-05-02;04:30;14.605;18.54;17.09;47.19
2015-05-02;04:36;14.43;18.38;17.09;46.71
2015-05-02;04:42;14.605;18.06;17.09;46.87
2015-05-02;04:48;14.43;18.06;17.09;46.71
2015-05-02;04:54;14.69;18.06;17.41;46.71
2015-05-02;05:00;14.515;18.06;17.09;46.56
2015-05-02;05:06;14.605;18.06;17.09;46.71
2015-05-02;05:12;14.515;18.06;17.09;46.71
2015-05-02;05:18;14.605;18.06;;
2015-05-02;05:24;14.69;18.38;17.09;46.71
2015-05-02;05:30;14.775;18.06;17.09;47.03
2015-05-02;05:36;14.775;20.48;17.09;47.03
2015-05-02;05:42;14.515;18.06;17.09;47.03
2015-05-02;05:48;14.605;18.06;17.09;47.03
2015-05-02;05:54;14.69;18.06;17.09;46.71
2015-05-02;06:00;14.515;18.06;17.09;46.71
2015-05-02;06:06;14.69;17.9;17.09;46.56
2015-05-02;06:12;14.605;17.9;17.09;46.24
2015-05-02;06:18;14.43;17.9;17.09;46.56
2015-05-02;06:24;14.515;17.9;17.09;46.4
2015-05-02;06:30;-25.8;17.74;17.09;46.56
2015-05-02;06:36;14.515;17.9;17.09;46.4
2015-05-02;06:42;14.605;18.06;17.09;46.56
2015-05-02;06:48;14.515;17.9;17.09;46.56
2015-05-02;06:54;14.43;17.9;17.09;46.56
2015-05-02;07:00;14.515;17.9;17.09;46.56
2015-05-02;07:06;14.515;17.9;17.09;46.56
2015-05-02;07:12;14.69;18.06;17.09;46.4
2015-05-02;07:18;14.43;18.06;17.09;46.71
2015-05-02;07:24;14.605;18.22;17.09;46.56
2015-05-02;07:30;14.605;18.06;17.09;46.71
2015-05-02;07:36;14.515;18.22;17.09;46.4
2015-05-02;07:42;14.605;18.06;17.09;47.03
2015-05-02;07:48;14.605;18.06;17.09;46.71
2015-05-02;07:54;14.605;18.06;17.09;46.56
2015-05-02;08:00;14.775;18.06;17.09;46.87
2015-05-02;08:06;14.775;18.22;17.41;46.71
2015-05-02;08:12;14.515;18.06;17.41;46.56
2015-05-02;08:18;14.605;18.22;17.41;46.4
2015-05-02;08:24;14.345;18.38;17.41;46.56
2015-05-02;08:30;14.515;18.38;17.41;46.71
2015-05-02;08:36;14.255;18.7;17.41;46.4
2015-05-02;08:42;14.515;18.38;17.41;46.4
2015-05-02;08:48;14.345;18.54;17.41;46.24
2015-05-02;08:54;14.43;18.7;17.41;46.56
2015-05-02;09:00;14.515;18.38;17.41;46.4
2015-05-02;09:06;14.43;18.38;17.41;46.08
2015-05-02;09:12;14.515;18.38;17.41;46.4
2015-05-02;09:18;14.43;18.54;17.41;46.56
2015-05-02;09:24;14.605;18.38;17.41;45.93
2015-05-02;09:30;14.69;18.54;17.74;45.93
2015-05-02;09:36;14.775;19.03;17.74;46.24
2015-05-02;09:42;14.69;18.705;17.74;46.24
2015-05-02;09:48;14.69;18.705;17.74;45.93
2015-05-02;09:54;14.69;18.705;17.74;45.93
2015-05-02;10:00;14.605;18.705;17.74;45.77
2015-05-02;10:06;14.43;18.865;17.74;45.93
