date;time;temp@1m;umid@1m;temp@3.5m;umid@3.5m
2015-09-22;19:36;31.59;25.48;26.45;33.79
2015-09-22;19:42;31.59;25.48;26.45;33.63
2015-09-22;19:48;31.59;25.48;26.12;33.47
2015-09-22;19:54;31.42;25.48;26.12;33.79
2015-09-22;20:00;31.42;25.48;26.12;34.1
2015-09-22;20:06;32.11;25.48;26.12;33.94
2015-09-22;20:12;31.94;25.48;26.12;33.79
2015-09-22;20:18;31.25;25.48;26.12;33.63
2015-09-22;20:24;31.77;25.48;26.12;34.1
2015-09-22;20:30;31.77;25.48;26.12;33.94
2015-09-22;20:36;31.42;25.48;26.12;33.94
2015-09-22;20:42;31.42;25.48;26.12;34.1
2015-09-22;20:48;31.42;25.48;26.12;33.63
2015-09-22;21:00;31.94;25.48;26.12;33.79
2015-09-22;21:06;31.77;25.48;25.8;34.1
2015-09-22;21:12;31.59;25.48;26.12;34.1
2015-09-22;21:18;31.77;25.16;25.8;34.26
2015-09-22;21:24;31.42;25.16;25.8;34.1
2015-09-22;21:30;31.07;25.16;25.8;33.79
2015-09-22;21:36;31.59;25.16;25.8;33.79
2015-09-22;21:42;31.42;25.16;25.8;33.79
2015-09-22;21:48;31.42;25.16;25.8;33.94
2015-09-22;21:54;31.77;25.16;25.8;34.1
2015-09-22;22:00;32.29;25.16;25.8;34.26
2015-09-22;22:06;31.94;25.16;25.8;34.26
2015-09-22;22:12;31.59;25.16;25.8;34.1
2015-09-22;22:18;31.94;25.16;25.8;33.79
2015-09-22;22:24;31.77;25.16;25.8;33.79
2015-09-22;22:30;31.77;25.16;25.8;33.63
2015-09-22;22:36;32.11;25.16;25.8;33.94
2015-09-22;22:42;31.94;25.16;25.8;33.94
2015-09-22;22:48;31.77;25.16;25.8;34.26
2015-09-22;22:54;31.25;25.16;25.8;34.26
2015-09-22;23:00;31.77;25.16;25.8;34.26
2015-09-22;23:06;31.77;25.16;25.8;34.1
2015-09-22;23:12;31.94;25.16;25.48;34.1
2015-09-22;23:18;32.11;25.16;25.8;33.94
2015-09-22;23:24;31.42;25.16;25.8;33.79
2015-09-22;23:30;31.77;25.16;25.48;33.79
2015-09-22;23:36;31.59;24.83;25.48;33.79
2015-09-22;23:42;31.77;24.83;25.48;33.94
2015-09-22;23:48;31.59;24.83;25.48;34.1
2015-09-22;23:54;31.94;24.83;25.48;34.1
2015-09-23;00:00;31.77;24.83;25.48;34.26
2015-09-23;00:06;32.11;24.83;25.48;34.1
2015-09-23;00:18;32.11;24.83;25.48;33.94
2015-09-23;00:24;32.29;24.83;25.48;33.63
2015-09-23;00:30;32.29;24.83;25.48;34.1
2015-09-23;00:36;31.77;24.83;25.48;33.94
2015-09-23;00:42;31.94;24.83;25.48;33.79
2015-09-23;00:48;31.77;24.83;25.48;34.26
2015-09-23;00:54;31.59;24.83;25.48;34.1
2015-09-23;01:00;32.11;24.83;25.48;34.1
2015-09-23;01:06;31.94;24.83;25.48;33.94
2015-09-23;01:12;32.46;24.83;25.48;33.79
2015-09-23;01:18;32.46;24.83;25.48;33.94
2015-09-23;01:24;32.46;24.83;25.48;33.79
2015-09-23;01:30;32.11;24.83;25.48;34.26
2015-09-23;01:36;32.11;24.83;25.48;34.1
2015-09-23;01:42;31.94;24.83;25.16;34.1
2015-09-23;01:48;32.29;24.83;25.16;34.26
2015-09-23;01:54;32.29;24.83;25.16;34.26
2015-09-23;02:00;32.81;24.51;25.16;34.42
2015-09-23;02:06;32.29;24.51;25.16;34.57
2015-09-23;02:12;32.81;24.83;25.16;34.42
2015-09-23;02:18;32.81;24.51;25.16;34.1
2015-09-23;02:24;32.46;24.51;25.16;34.26
2015-09-23;02:30;32.63;24.51;25.16;34.26
2015-09-23;02:36;33.15;24.51;25.16;34.57
2015-09-23;02:42;33.33;24.51;25.16;34.73
2015-09-23;02:48;33.15;24.51;25.16;34.57
2015-09-23;02:54;33.15;24.51;25.16;34.89
2015-09-23;03:00;32.81;24.51;25.16;34.73
2015-09-23;03:18;33.15;24.51;25.16;34.57
2015-09-23;03:24;32.46;24.51;25.16;34.42
2015-09-23;03:30;32.81;24.51;25.16;35.05
2015-09-23;03:36;32.98;24.51;25.16;35.05
2015-09-23;03:42;32.63;24.51;25.16;34.42
2015-09-23;03:48;32.46;24.51;25.16;34.73
2015-09-23;03:54;33.33;24.51;;
2015-09-23;04:00;32.81;24.51;25.16;34.57
2015-09-23;04:06;;;24.83;34.57
2015-09-23;04:18;32.81;24.51;;
2015-09-23;04:24;33.33;24.51;25.16;35.05
2015-09-23;04:30;32.81;24.51;24.83;34.89
2015-09-23;04:36;33.33;24.51;25.16;34.73
2015-09-23;04:42;32.81;24.51;24.83;34.73
2015-09-23;04:48;32.98;24.51;24.83;34.73
2015-09-23;04:54;32.98;24.51;24.83;34.73
2015-09-23;05:00;;;24.83;34.89
2015-09-23;05:06;32.98;24.51;24.83;35.05
2015-09-23;05:12;32.81;24.19;24.83;35.2
2015-09-23;05:18;32.81;24.51;24.83;35.2
2015-09-23;05:24;33.15;24.19;24.83;35.05
2015-09-23;05:30;32.98;24.19;24.83;34.73
2015-09-23;05:36;32.81;24.19;24.83;34.89
2015-09-23;05:42;32.81;24.19;24.83;34.73
2015-09-23;05:48;32.81;24.19;24.83;34.89
2015-09-23;06:00;33.15;24.19;24.83;35.2
2015-09-23;06:06;32.46;24.19;24.83;35.2
2015-09-23;06:12;32.81;24.19;24.83;35.2
2015-09-23;06:18;32.46;24.19;24.83;35.2
2015-09-23;06:24;32.46;24.19;24.83;35.2
2015-09-23;06:42;32.29;24.19;24.83;35.2
2015-09-23;06:48;32.63;24.19;24.83;34.89
2015-09-23;06:54;32.46;24.19;24.51;34.73
2015-09-23;07:00;32.46;24.19;24.83;34.89
2015-09-23;07:06;32.29;24.19;24.51;34.89
2015-09-23;07:12;32.98;24.19;24.51;35.2
2015-09-23;07:18;33.5;24.19;;
2015-09-23;07:30;32.46;24.19;24.51;35.36
2015-09-23;07:36;32.29;24.19;24.51;34.89
2015-09-23;07:42;32.46;24.19;24.51;35.2
2015-09-23;07:48;32.46;24.19;24.51;34.89
2015-09-23;07:54;32.46;24.19;24.51;34.89
2015-09-23;08:12;31.94;24.19;24.51;35.05
2015-09-23;08:18;32.46;23.87;24.51;35.05
2015-09-23;08:24;32.46;24.19;24.51;35.05
2015-09-23;08:42;31.77;24.19;24.51;34.89
2015-09-23;08:48;32.46;24.19;24.51;34.89
2015-09-23;08:54;32.46;24.19;24.51;34.73
2015-09-23;09:00;34.2;23.54;24.51;36.62
2015-09-23;09:06;34.02;23.87;24.51;36.78
2015-09-23;09:12;35.41;24.19;24.51;36.78
2015-09-23;09:18;34.54;24.19;24.83;36.78
2015-09-23;09:24;35.58;24.19;24.83;37.1
2015-09-23;09:42;35.06;24.19;24.83;37.25
2015-09-23;10:06;;;25.16;37.1
2015-09-23;10:12;35.76;24.19;25.16;36.94
2015-09-23;10:18;35.58;24.51;25.16;36.78
2015-09-23;10:24;35.24;24.19;25.16;36.62
2015-09-23;10:36;;;25.16;36.62
2015-09-23;10:42;34.72;24.51;25.16;36.15
2015-09-23;10:48;34.72;24.51;25.16;36.31
2015-09-23;10:54;34.54;24.51;25.16;35.99
2015-09-23;11:00;34.37;24.51;25.16;35.68
2015-09-23;11:06;33.68;24.19;25.16;35.68
2015-09-23;11:12;34.54;24.19;25.16;35.84
2015-09-23;11:18;34.2;24.19;25.16;35.52
2015-09-23;11:24;34.37;24.19;25.16;35.68
2015-09-23;11:30;33.68;24.19;25.16;35.52
2015-09-23;11:36;34.37;24.19;;
2015-09-23;12:00;33.33;24.19;25.16;35.05
2015-09-23;12:06;33.85;24.19;25.16;34.73
2015-09-23;12:12;33.5;24.51;25.16;34.73
2015-09-23;12:18;33.15;24.51;25.16;34.57
2015-09-23;12:24;32.29;24.51;25.16;34.73
2015-09-23;12:30;32.63;24.51;25.16;34.73
2015-09-23;12:36;32.46;24.51;25.16;34.57
2015-09-23;12:42;31.94;24.51;25.16;34.73
2015-09-23;12:48;31.77;24.19;25.16;34.1
2015-09-23;12:54;32.46;24.51;25.16;33.94
2015-09-23;13:00;31.59;24.51;;
2015-09-23;13:06;;;25.48;34.26
2015-09-23;13:30;30.9;24.51;25.16;33.79
2015-09-23;13:36;30.9;24.51;24.83;34.1
2015-09-23;13:42;31.59;24.19;24.83;33.94
2015-09-23;13:48;30.73;24.19;24.83;33.79
2015-09-23;13:54;30.55;24.19;24.83;34.1
2015-09-23;14:00;30.9;24.19;24.83;34.1
2015-09-23;14:06;31.25;24.19;24.83;33.47
2015-09-23;14:12;30.21;24.19;24.83;33.63
2015-09-23;14:18;30.73;24.19;24.83;33.94
2015-09-23;14:24;30.38;24.19;24.83;33.63
2015-09-23;14:30;30.38;24.19;24.51;33.47
2015-09-23;14:36;31.59;24.19;24.51;33.94
2015-09-23;14:42;31.07;23.87;24.51;33.31
2015-09-23;14:48;30.73;23.87;24.51;33.79
2015-09-23;14:54;31.07;23.87;24.51;33.47
2015-09-23;15:00;30.21;23.87;24.51;33.63
2015-09-23;15:06;30.73;23.87;24.51;33.0
2015-09-23;15:12;30.21;23.87;24.51;33.47
2015-09-23;15:18;30.21;23.87;24.51;33.15
2015-09-23;15:24;30.38;24.19;24.83;33.31
2015-09-23;15:30;30.38;24.19;24.83;33.0
2015-09-23;15:36;30.21;24.19;24.83;33.15
2015-09-23;15:42;30.38;23.87;24.83;33.47
2015-09-23;15:48;;;24.83;33.47
2015-09-23;16:00;31.07;23.87;24.83;33.63
2015-09-23;16:06;31.25;23.87;24.83;33.47
2015-09-23;16:12;31.25;23.87;24.51;33.31
2015-09-23;16:18;31.07;23.87;24.51;33.79
2015-09-23;16:24;30.9;23.87;24.51;33.63
2015-09-23;16:30;31.07;23.87;24.51;33.47
2015-09-23;16:36;31.25;23.87;24.51;33.63
2015-09-23;16:42;31.42;23.87;24.51;33.94
2015-09-23;16:48;31.42;23.54;24.19;33.47
2015-09-23;16:54;31.25;23.54;24.19;33.79
2015-09-23;17:00;31.77;23.54;24.19;34.1
2015-09-23;17:06;;;24.19;34.1
2015-09-23;17:12;30.73;23.54;24.19;33.94
2015-09-23;17:18;32.29;23.54;24.19;33.94
2015-09-23;17:24;31.94;23.54;24.19;34.1
2015-09-23;17:30;32.11;23.54;23.87;34.26
2015-09-23;17:36;32.29;23.22;23.87;34.1
2015-09-23;17:42;32.46;23.22;23.87;33.79
2015-09-23;17:48;32.11;23.22;23.87;34.1
2015-09-23;17:54;32.81;23.22;23.87;34.1
2015-09-23;18:00;32.29;23.22;23.87;33.94
2015-09-23;18:06;32.98;23.22;23.87;33.94
2015-09-23;18:12;32.81;23.22;23.87;34.1
2015-09-23;18:18;32.63;23.22;23.87;34.26
2015-09-23;18:24;32.46;23.22;23.87;34.42
2015-09-23;18:30;32.29;23.22;23.87;34.1
2015-09-23;18:36;32.46;23.22;23.54;33.94
2015-09-23;18:42;32.81;23.22;23.54;33.94
2015-09-23;18:48;32.46;23.22;23.54;33.79
2015-09-23;18:54;32.29;23.22;23.54;34.42
2015-09-23;19:00;32.63;23.22;23.54;34.26
2015-09-23;19:06;31.77;23.22;;
2015-09-23;19:18;;;23.54;34.1
2015-09-23;19:24;32.98;23.22;23.54;34.1
2015-09-23;19:30;32.46;23.22;23.54;34.1
2015-09-23;19:36;32.63;22.9;23.54;33.94
2015-09-23;19:42;32.29;23.22;23.54;34.26
2015-09-23;19:48;32.63;22.9;23.54;34.26
2015-09-23;19:54;32.46;22.9;23.54;34.57
2015-09-23;20:00;32.63;22.9;23.54;34.57
2015-09-23;20:06;32.46;22.9;23.54;34.42
2015-09-23;20:12;32.63;22.9;23.54;34.42
2015-09-23;20:18;32.63;22.9;23.54;34.26
2015-09-23;20:24;32.98;22.9;23.54;34.26
2015-09-23;20:30;33.15;22.9;23.54;34.42
2015-09-23;20:36;32.98;22.9;23.22;34.42
2015-09-23;20:42;32.63;22.9;23.22;34.42
2015-09-23;20:48;32.81;22.9;23.22;34.57
2015-09-23;20:54;33.33;22.9;23.22;34.73
2015-09-23;21:00;33.5;22.9;23.22;34.73
2015-09-23;21:06;33.33;22.9;;
2015-09-23;21:18;33.15;22.9;23.22;34.73
2015-09-23;21:24;33.15;22.9;23.22;34.73
2015-09-23;21:30;33.5;22.9;23.22;34.57
2015-09-23;21:36;33.15;22.9;23.22;34.57
2015-09-23;21:42;33.15;22.9;23.22;34.42
2015-09-23;21:48;33.33;22.9;23.22;34.73
2015-09-23;21:54;33.85;22.58;23.22;34.57
2015-09-23;22:12;32.63;22.9;23.22;34.89
2015-09-23;22:18;32.29;22.58;23.22;34.89
2015-09-23;22:24;32.63;22.58;23.22;34.73
2015-09-23;22:30;32.29;22.58;23.22;34.57
2015-09-23;22:36;32.81;22.58;23.22;34.57
2015-09-23;22:42;33.33;22.58;23.22;34.42
2015-09-23;22:48;;;23.22;34.42
2015-09-23;23:12;32.46;22.58;23.22;34.73
2015-09-23;23:18;32.29;22.58;23.22;34.89
2015-09-23;23:24;32.98;22.58;23.22;35.05
2015-09-23;23:30;33.5;22.58;22.9;34.89
2015-09-23;23:36;32.63;22.58;22.9;34.57
2015-09-23;23:42;32.29;22.58;23.22;34.73
2015-09-23;23:48;32.98;22.58;22.9;34.89
2015-09-23;23:54;32.81;22.58;22.9;34.89
2015-09-24;00:00;32.81;22.58;22.9;35.2
2015-09-24;00:06;33.15;22.58;22.9;35.2
2015-09-24;00:12;33.33;22.58;22.9;35.36
2015-09-24;00:18;33.33;22.58;22.9;34.89
2015-09-24;00:24;33.68;22.25;22.9;34.73
2015-09-24;00:30;33.85;22.25;22.9;35.05
2015-09-24;00:36;33.33;22.25;22.9;35.36
2015-09-24;00:42;33.33;22.25;22.9;35.36
2015-09-24;00:48;;;22.9;35.2
2015-09-24;01:00;33.33;22.25;22.9;35.05
2015-09-24;01:06;32.81;22.25;22.58;34.89
2015-09-24;01:12;32.81;22.25;22.58;35.2
2015-09-24;01:18;33.33;22.25;22.9;35.36
2015-09-24;01:24;33.33;22.25;22.58;35.36
2015-09-24;01:30;32.98;22.25;22.58;35.2
2015-09-24;01:36;32.81;22.25;22.58;34.89
2015-09-24;01:42;33.15;22.25;22.58;35.2
2015-09-24;01:48;33.85;22.25;22.58;35.2
2015-09-24;01:54;33.85;22.25;22.58;35.52
2015-09-24;02:00;33.33;21.93;22.58;35.52
2015-09-24;02:06;32.98;22.25;22.58;35.36
2015-09-24;02:12;33.5;21.93;22.58;35.2
2015-09-24;02:18;33.5;21.93;22.58;35.2
2015-09-24;02:24;33.33;21.93;22.58;35.05
2015-09-24;02:30;32.98;21.93;22.58;35.05
2015-09-24;02:36;33.85;21.93;22.58;35.36
2015-09-24;02:42;33.5;21.93;22.58;35.52
2015-09-24;02:48;33.33;21.93;22.58;35.52
2015-09-24;02:54;33.15;21.93;22.58;35.52
2015-09-24;03:00;32.81;21.93;22.58;35.2
2015-09-24;03:06;33.5;21.93;22.25;35.2
2015-09-24;03:12;33.33;21.93;22.25;35.2
2015-09-24;03:18;32.98;21.93;22.25;35.2
2015-09-24;03:24;33.33;21.93;22.25;35.52
2015-09-24;03:30;32.98;21.93;22.25;35.68
2015-09-24;03:36;32.98;21.93;22.25;35.52
2015-09-24;03:42;32.81;21.93;22.25;35.36
2015-09-24;03:48;33.33;21.61;22.25;35.05
2015-09-24;03:54;33.33;21.61;22.25;35.36
2015-09-24;04:06;33.15;21.61;;
2015-09-24;04:12;32.98;21.61;22.25;35.36
2015-09-24;04:30;33.33;21.61;22.25;35.36
2015-09-24;04:36;32.81;21.61;22.25;35.05
2015-09-24;04:42;32.29;21.61;22.25;35.2
2015-09-24;04:48;32.81;21.61;21.93;35.52
2015-09-24;04:54;32.63;21.61;21.93;35.52
2015-09-24;05:00;32.29;21.61;21.93;35.2
2015-09-24;05:06;32.46;21.61;21.93;35.2
2015-09-24;05:12;;;21.93;35.05
2015-09-24;05:18;32.81;21.61;21.93;35.36
2015-09-24;05:24;32.98;21.61;21.93;35.2
2015-09-24;05:48;;;21.93;35.36
2015-09-24;05:54;32.63;21.61;21.93;34.89
2015-09-24;06:00;31.07;21.29;21.93;34.89
2015-09-24;06:06;31.94;21.61;21.93;35.05
2015-09-24;06:12;32.11;21.61;21.93;35.2
2015-09-24;06:18;31.59;21.29;21.93;35.2
2015-09-24;06:24;31.94;21.29;21.93;35.36
2015-09-24;06:30;32.29;21.29;21.93;35.2
2015-09-24;06:36;32.63;21.29;;
2015-09-24;06:48;;;21.93;34.89
2015-09-24;06:54;32.46;21.29;21.93;34.89
2015-09-24;07:00;32.63;21.29;21.93;34.89
2015-09-24;07:06;32.11;21.29;;
2015-09-24;07:24;32.46;21.29;21.61;35.2
2015-09-24;07:30;31.94;21.29;21.61;35.2
2015-09-24;07:36;31.77;21.29;21.61;35.2
2015-09-24;07:54;32.29;21.29;21.61;35.05
2015-09-24;08:00;31.59;21.29;21.61;35.05
2015-09-24;08:06;32.29;21.29;21.61;34.73
2015-09-24;08:12;32.46;21.29;21.93;34.89
2015-09-24;08:18;31.07;21.29;21.93;35.05
2015-09-24;08:24;31.42;21.29;21.93;34.42
2015-09-24;08:30;31.59;21.29;21.93;34.89
2015-09-24;08:36;32.29;21.61;21.93;34.73
2015-09-24;08:42;32.29;21.61;22.25;34.89
2015-09-24;08:48;31.94;21.61;22.25;34.57
2015-09-24;08:54;31.59;21.61;22.25;34.73
2015-09-24;09:00;31.94;21.93;22.58;34.89
2015-09-24;09:06;32.63;21.93;22.58;34.73
2015-09-24;09:12;32.29;22.25;22.9;35.05
2015-09-24;09:18;32.81;22.25;22.9;35.05
2015-09-24;09:24;32.81;22.25;23.22;34.57
2015-09-24;09:30;32.29;22.58;23.22;34.73
2015-09-24;09:36;32.46;22.58;23.54;34.26
2015-09-24;09:42;32.11;22.9;23.87;34.26
2015-09-24;09:48;;;23.87;34.26
2015-09-24;10:00;30.73;23.22;24.51;33.47
2015-09-24;10:06;31.94;23.22;24.51;33.47
2015-09-24;10:12;32.29;23.22;24.51;33.47
2015-09-24;10:18;32.29;23.22;24.83;33.63
2015-09-24;10:24;32.29;23.22;25.16;33.15
2015-09-24;10:42;32.46;23.87;25.8;33.0
2015-09-24;10:48;31.94;23.87;25.8;32.84
2015-09-24;10:54;31.94;23.87;26.12;32.84
2015-09-24;11:18;29.34;25.16;27.09;31.26
2015-09-24;11:24;28.99;25.48;27.41;30.79
2015-09-24;11:42;28.99;25.8;28.06;30.16
2015-09-24;11:48;28.65;25.8;28.38;30.47
2015-09-24;11:54;29.86;25.8;28.38;29.84
2015-09-24;12:00;28.99;25.48;28.7;30.32
2015-09-24;12:06;29.86;25.48;28.7;30.16
2015-09-24;12:12;29.69;25.48;29.03;30.32
2015-09-24;12:18;30.38;25.48;28.7;31.11
2015-09-24;12:24;30.55;25.8;29.03;30.63
2015-09-24;12:30;30.21;25.8;29.03;30.47
2015-09-24;12:36;30.21;25.48;29.03;31.11
2015-09-24;12:42;30.73;25.48;29.03;30.79
2015-09-24;12:48;30.21;25.48;29.35;30.79
2015-09-24;12:54;29.86;25.48;29.35;30.47
2015-09-24;13:00;30.03;25.8;29.35;30.32
2015-09-24;13:06;29.86;25.8;29.35;30.32
2015-09-24;13:12;29.51;25.8;29.35;30.47
2015-09-24;13:18;29.51;26.12;29.67;30.16
2015-09-24;13:24;29.86;25.8;29.67;30.47
2015-09-24;13:30;29.69;26.12;29.67;29.69
2015-09-24;13:36;29.34;25.8;29.35;30.16
2015-09-24;13:42;27.26;26.12;29.35;29.69
2015-09-24;13:48;27.43;25.8;29.67;28.9
2015-09-24;13:54;28.3;26.12;29.67;29.53
2015-09-24;14:00;27.95;25.8;30.0;29.69
2015-09-24;14:06;28.47;26.12;29.67;29.37
2015-09-24;14:12;28.99;26.12;30.0;29.53
2015-09-24;14:18;28.47;26.12;30.0;29.21
2015-09-24;14:24;28.3;26.12;30.0;29.53
2015-09-24;14:30;28.47;26.12;30.0;29.53
2015-09-24;14:36;27.43;26.45;30.0;29.21
2015-09-24;14:42;27.43;26.12;29.67;29.06
2015-09-24;14:48;27.61;26.45;29.67;28.9
2015-09-24;14:54;26.39;26.12;29.67;28.27
2015-09-24;15:00;25.35;26.12;29.67;27.95
2015-09-24;15:18;24.14;26.45;29.35;27.64
2015-09-24;15:24;23.1;27.09;30.0;27.01
2015-09-24;15:36;23.27;27.41;30.32;26.69
2015-09-24;15:42;22.92;27.41;30.32;27.32
2015-09-24;15:48;22.75;27.74;30.32;27.16
2015-09-24;15:54;23.27;27.74;30.32;27.16
2015-09-24;16:00;23.62;27.74;30.32;27.48
2015-09-24;16:06;23.62;27.74;30.32;27.48
2015-09-24;16:12;23.27;28.06;;
2015-09-24;16:18;24.14;28.06;30.32;27.79
2015-09-24;16:24;24.66;28.06;30.32;27.48
2015-09-24;16:30;24.31;27.74;30.32;28.11
2015-09-24;16:36;24.66;27.74;30.32;28.74
2015-09-24;16:42;24.14;27.74;30.0;28.74
2015-09-24;16:48;24.31;27.74;30.0;28.27
2015-09-24;16:54;23.79;27.74;30.0;28.42
2015-09-24;17:24;25.35;27.41;29.03;28.74
2015-09-24;17:30;25.18;27.41;29.03;28.42
2015-09-24;17:36;25.35;27.09;28.7;28.9
2015-09-24;17:54;25.7;27.09;28.38;29.21
2015-09-24;18:00;26.39;26.45;28.06;29.53
2015-09-24;18:06;26.56;26.45;28.06;29.21
2015-09-24;18:12;26.22;26.45;27.74;29.53
2015-09-24;18:18;26.04;26.45;27.74;29.53
2015-09-24;18:24;26.04;26.12;27.41;29.69
2015-09-24;18:30;25.35;26.12;27.41;29.69
2015-09-24;18:36;26.74;26.12;27.41;29.53
2015-09-24;18:54;25.52;25.8;26.77;30.16
2015-09-24;19:00;26.22;25.8;26.77;30.32
2015-09-24;19:06;26.22;25.48;26.77;30.32
2015-09-24;19:12;26.22;25.48;26.45;30.47
2015-09-24;19:18;26.39;25.48;26.45;30.63
2015-09-24;19:24;26.39;25.48;26.45;30.63
2015-09-24;19:30;26.74;25.48;26.12;30.32
2015-09-24;19:36;27.08;25.16;26.12;30.47
2015-09-24;19:42;26.39;25.16;26.12;30.63
2015-09-24;19:48;26.91;25.16;;
2015-09-24;20:00;26.91;25.16;25.8;30.95
2015-09-24;20:06;26.91;25.16;25.8;30.63
2015-09-24;20:12;26.74;24.83;25.8;31.26
2015-09-24;20:18;26.91;24.83;25.8;30.95
2015-09-24;20:24;27.08;24.83;25.8;31.26
2015-09-24;20:42;27.61;24.83;25.48;31.26
2015-09-24;20:48;27.26;24.51;25.48;31.26
2015-09-24;20:54;28.13;24.51;25.48;31.26
2015-09-24;21:00;27.61;24.51;25.48;31.42
2015-09-24;21:06;28.13;24.51;25.48;31.11
2015-09-24;21:18;;;25.16;31.42
2015-09-24;21:24;27.43;24.51;25.16;31.58
2015-09-24;21:30;28.99;24.19;25.16;31.89
2015-09-24;21:36;29.34;24.19;25.16;31.74
2015-09-24;21:42;28.65;24.19;25.16;31.74
2015-09-24;21:48;27.61;24.19;25.16;31.89
2015-09-24;21:54;28.47;24.19;25.16;32.05
2015-09-24;22:00;30.9;24.19;24.83;31.89
2015-09-24;22:06;28.65;24.19;24.83;31.89
2015-09-24;22:12;29.17;24.19;25.16;32.05
2015-09-24;22:18;27.78;24.19;24.83;32.21
2015-09-24;22:24;28.3;24.19;24.83;32.05
2015-09-24;22:30;28.82;24.19;24.83;31.89
2015-09-24;22:36;28.13;24.19;24.83;31.89
2015-09-24;22:42;28.13;24.19;24.83;32.21
2015-09-24;22:48;27.43;23.87;24.83;32.37
2015-09-24;22:54;28.82;23.87;24.83;32.52
2015-09-24;23:00;28.82;23.87;24.83;32.05
2015-09-24;23:06;28.65;23.87;24.51;32.21
2015-09-24;23:12;28.47;23.87;24.51;32.37
2015-09-24;23:18;28.82;23.87;24.51;32.68
2015-09-24;23:24;28.47;23.87;24.51;32.52
2015-09-24;23:30;28.99;23.87;24.51;32.37
2015-09-24;23:36;28.65;23.87;;
2015-09-24;23:48;28.3;23.87;24.51;32.68
2015-09-24;23:54;28.99;23.87;24.51;32.84
2015-09-25;00:00;29.34;23.87;24.51;32.68
2015-09-25;00:06;28.65;23.54;;
2015-09-25;00:30;29.34;23.54;24.19;32.52
2015-09-25;00:36;29.86;23.54;24.19;32.37
2015-09-25;00:42;29.69;23.54;24.19;32.68
2015-09-25;00:48;30.21;23.54;24.19;32.68
2015-09-25;00:54;29.51;23.54;24.19;32.84
2015-09-25;01:00;29.69;23.54;24.19;32.84
2015-09-25;01:06;29.86;23.54;24.19;32.52
2015-09-25;01:12;29.34;23.22;24.19;32.52
2015-09-25;01:30;30.21;23.54;24.19;33.0
2015-09-25;01:36;30.03;23.22;24.19;32.52
2015-09-25;01:42;30.21;23.22;24.19;33.0
2015-09-25;01:48;29.51;23.22;24.19;32.68
2015-09-25;01:54;30.03;23.22;24.19;32.52
2015-09-25;02:00;29.51;23.22;23.87;32.84
2015-09-25;02:06;29.86;23.22;24.19;32.84
2015-09-25;02:12;30.21;23.22;23.87;33.15
2015-09-25;02:18;30.03;23.22;23.87;32.84
2015-09-25;02:24;30.21;23.22;23.87;32.84
2015-09-25;02:30;29.51;23.22;23.87;32.52
2015-09-25;02:36;29.17;23.22;23.87;32.68
2015-09-25;02:42;28.99;23.22;23.87;32.84
2015-09-25;02:48;29.69;23.22;23.87;33.15
2015-09-25;02:54;28.82;23.22;23.87;33.15
2015-09-25;03:00;28.3;23.22;23.87;33.0
2015-09-25;03:06;29.51;22.9;23.87;32.68
2015-09-25;03:12;30.38;22.9;23.87;32.84
2015-09-25;03:18;30.38;22.9;23.87;32.84
2015-09-25;03:24;29.69;22.9;23.87;33.15
2015-09-25;03:30;28.47;22.9;23.54;33.15
2015-09-25;03:36;28.65;22.9;23.87;32.84
2015-09-25;03:42;29.69;22.9;23.87;32.84
2015-09-25;03:48;29.34;22.9;23.54;32.68
2015-09-25;03:54;29.17;22.9;23.54;32.68
2015-09-25;04:00;30.38;22.9;23.54;33.0
2015-09-25;04:06;;;23.54;32.84
2015-09-25;04:30;29.69;22.9;23.54;32.68
2015-09-25;04:36;;;23.54;32.84
2015-09-25;05:00;30.55;22.58;23.54;33.47
2015-09-25;05:06;;;23.54;33.31
2015-09-25;05:18;30.21;22.58;23.22;33.31
2015-09-25;05:24;;;23.22;33.47
2015-09-25;05:30;30.73;22.58;23.22;33.47
2015-09-25;05:36;30.38;22.58;23.22;33.63
2015-09-25;05:42;30.38;22.58;23.22;33.47
2015-09-25;05:48;30.9;22.58;23.22;33.15
2015-09-25;05:54;31.77;22.58;23.22;33.47
2015-09-25;06:00;31.07;22.58;23.22;33.47
2015-09-25;06:06;32.11;22.58;23.22;33.63
2015-09-25;06:12;31.25;22.58;23.22;33.63
2015-09-25;06:18;30.55;22.58;23.22;33.94
2015-09-25;06:24;30.73;22.58;23.22;33.79
2015-09-25;06:30;31.94;22.58;23.22;33.63
2015-09-25;06:36;30.73;22.25;23.22;33.94
2015-09-25;06:42;31.07;22.58;23.22;34.1
2015-09-25;06:48;30.73;22.58;23.22;33.94
2015-09-25;06:54;32.46;22.58;23.22;34.1
2015-09-25;07:18;;;23.22;33.79
2015-09-25;07:24;30.9;22.25;22.9;33.94
2015-09-25;07:30;31.25;22.25;22.9;33.79
2015-09-25;07:36;31.42;22.25;22.9;34.1
2015-09-25;07:42;30.55;22.25;23.22;33.79
2015-09-25;07:48;31.59;22.25;22.9;33.79
2015-09-25;07:54;30.9;22.25;22.9;33.94
2015-09-25;08:00;31.25;22.58;23.22;34.1
2015-09-25;08:06;30.38;22.58;23.22;34.1
2015-09-25;08:12;30.55;22.58;23.22;33.79
2015-09-25;08:18;31.25;22.58;23.22;34.26
