#1
double data(6794,3)
4320,297.66,33.85
4680,297.66,34.37
5040,297.66,34.2
5400,297.66,34.02
5760,297.66,34.02
6120,Nan,Nan
6480,297.66,34.2
6840,297.66,34.02
7200,297.66,34.37
7560,297.66,34.2
7920,297.66,34.37
8280,297.66,34.54
8640,297.66,34.72
9000,297.66,34.72
9360,297.66,34.37
9720,297.66,34.37
10080,297.66,34.37
10440,297.66,34.54
10800,297.66,34.54
11160,297.66,35.06
11520,297.66,35.24
11880,297.66,34.72
12240,297.66,34.72
12600,297.66,34.89
12960,297.66,34.89
13320,297.66,35.24
13680,297.66,35.24
14040,297.66,35.41
14400,297.66,35.24
14760,297.66,35.24
15120,297.66,35.41
15480,297.66,35.24
15840,297.66,35.06
16200,Nan,Nan
16560,297.66,35.06
16920,297.34,35.58
17280,297.34,35.41
17640,297.34,35.58
18000,297.34,35.24
18360,297.34,35.24
18720,297.34,35.76
19080,297.34,35.41
19440,297.34,35.41
19800,297.34,35.58
20160,297.34,35.58
20520,297.34,35.93
20880,297.34,35.93
21240,297.34,36.28
21600,Nan,Nan
21960,Nan,Nan
22320,297.34,36.1
22680,297.34,36.1
23040,297.34,35.93
23400,297.34,36.1
23760,297.34,36.1
24120,297.34,36.1
24480,297.34,36.62
24840,297.34,36.8
25200,297.34,36.62
25560,297.34,36.8
25920,297.34,36.8
26280,297.34,36.28
26640,297.34,36.8
27000,297.34,36.97
27360,297.34,36.62
27720,297.34,36.62
28080,297.34,36.62
28440,297.34,36.62
28800,297.34,36.8
29160,297.34,36.8
29520,297.34,36.8
29880,297.34,36.8
30240,297.34,36.62
30600,297.34,36.62
30960,297.34,36.8
31320,297.34,36.97
31680,297.66,36.97
32040,297.66,36.8
32400,297.66,36.45
32760,297.66,36.45
33120,297.66,36.8
33480,297.66,37.14
33840,297.98,36.8
34200,297.98,36.62
34560,297.98,36.97
34920,297.98,36.45
35280,Nan,Nan
36000,298.31,36.45
36360,298.63,36.1
36720,298.63,36.28
37080,298.63,36.45
37440,298.31,36.1
37800,298.31,36.1
38160,298.31,36.45
38520,298.31,35.93
38880,298.31,36.28
39240,298.31,36.1
39600,298.31,36.45
39960,298.63,36.45
40320,298.31,36.28
40680,298.63,35.93
41040,298.63,36.28
41400,298.63,35.76
41760,298.95,35.41
42120,298.95,35.93
42480,298.95,35.76
42840,299.27,35.58
43200,299.27,35.41
43560,299.27,35.06
43920,299.27,35.24
44280,299.27,35.58
44640,299.27,35.41
45000,299.27,35.76
45360,299.27,35.41
45720,299.6,35.06
46080,299.6,35.24
46440,299.6,35.41
46800,299.6,35.24
47160,299.6,35.06
47520,299.6,35.24
47880,299.6,35.06
48240,299.6,34.89
48600,299.6,34.89
48960,299.6,35.41
49320,299.6,35.06
49680,299.6,35.58
50040,299.6,35.58
50400,299.92,35.41
50760,299.92,35.24
51120,299.92,34.89
51480,299.92,35.24
51840,299.6,35.06
52200,299.6,35.41
52560,299.6,35.24
52920,299.6,35.06
53280,299.6,35.58
53640,299.27,35.58
54000,299.27,35.41
54360,Nan,Nan
54720,299.6,35.41
55080,299.6,35.24
55440,299.6,35.41
55800,299.6,34.89
56160,299.6,35.06
56520,299.27,35.41
56880,299.27,35.24
57240,299.27,35.06
57600,299.27,35.06
57960,299.27,35.58
58320,299.27,35.41
58680,298.95,35.24
59040,298.95,35.76
59400,298.95,35.24
59760,298.95,35.41
60120,298.95,35.76
60480,298.95,35.24
60840,298.95,35.24
61200,298.95,35.41
61560,298.63,35.93
61920,298.63,35.41
62280,298.63,35.58
62640,298.63,35.76
63000,298.63,35.93
63360,298.63,35.93
63720,298.63,35.58
64080,298.63,35.76
64440,298.63,35.76
64800,298.63,36.1
65160,298.63,35.76
65520,298.31,35.76
65880,298.63,35.76
66240,298.63,35.76
66600,298.31,35.76
66960,298.31,36.28
67320,298.31,35.93
67680,298.31,36.45
68040,298.31,36.28
68400,298.31,36.1
68760,298.31,36.28
69120,298.31,36.1
69480,298.31,36.45
69840,298.31,36.1
70200,298.31,35.93
70560,298.31,36.45
70920,298.31,36.28
71280,298.31,36.1
71640,298.31,36.45
72000,298.31,36.45
72360,297.98,36.1
72720,297.98,36.28
73080,298.31,36.28
73440,298.31,36.45
73800,298.31,36.45
74160,297.98,36.28
74520,297.98,36.1
74880,297.98,36.1
75240,297.98,36.45
75600,297.98,35.93
75960,297.98,36.45
76320,297.98,36.28
76680,297.98,36.62
77040,297.98,36.45
77400,297.98,36.45
77760,297.98,36.62
78120,297.98,36.28
78480,297.98,36.1
78840,297.98,36.45
79200,297.98,36.28
79560,297.98,36.28
79920,297.98,36.45
80280,297.98,36.45
80640,297.98,36.45
81000,297.98,36.62
81360,297.98,36.45
81720,297.66,36.45
82080,297.98,36.45
82440,297.98,36.8
82800,297.98,36.62
83160,297.98,36.8
83520,297.66,36.8
83880,297.98,36.8
84240,297.66,36.97
84600,297.66,36.8
84960,297.66,37.14
85320,297.66,36.62
85680,297.66,36.97
86040,297.66,37.14
0,297.66,37.32
360,297.66,37.32
720,Nan,Nan
1080,297.66,37.14
1440,297.66,37.32
1800,297.66,37.49
2160,297.66,37.32
2520,297.66,36.97
2880,297.66,37.32
3240,297.66,37.32
3600,297.66,37.14
3960,297.66,37.32
4320,297.66,37.49
4680,297.66,37.49
5040,297.66,37.66
5400,297.66,37.66
5760,297.66,37.84
6120,297.66,37.66
6480,297.66,37.66
6840,297.66,37.84
7200,297.66,37.66
7560,297.66,37.66
7920,297.66,38.01
8280,297.66,38.01
8640,297.66,38.01
9000,297.66,37.84
9360,297.66,37.66
9720,297.66,38.01
10080,297.66,38.01
10440,297.66,38.18
10800,297.34,38.18
11160,297.66,38.18
11520,297.34,37.84
11880,297.66,38.01
12240,297.34,38.18
12600,297.34,37.84
12960,297.34,38.01
13320,297.34,38.18
13680,297.34,38.53
14040,297.66,38.53
14400,297.34,38.18
14760,297.34,38.53
15120,297.34,38.53
15480,297.34,38.88
15840,297.34,38.88
16200,297.34,38.88
16560,297.34,38.7
16920,297.34,38.7
17280,297.34,38.7
17640,297.34,39.05
18000,297.34,39.05
18360,297.34,38.88
18720,297.34,38.88
19080,297.34,39.05
19440,297.34,39.22
19800,297.34,38.88
20160,297.34,38.88
20520,297.34,38.88
20880,297.34,39.05
21240,297.34,39.4
21600,297.34,39.57
21960,297.34,39.22
22320,297.34,39.05
22680,297.34,39.75
23040,297.34,39.4
23400,297.34,39.57
23760,297.34,39.4
24120,297.34,39.22
24480,297.34,39.57
24840,297.34,39.57
25200,297.34,39.22
25560,297.34,39.75
25920,297.34,39.57
26280,297.34,39.57
26640,297.34,39.57
27000,297.34,39.4
27360,297.34,39.57
27720,297.34,39.75
28080,297.34,39.4
28440,297.34,39.57
28800,297.34,39.57
29160,297.34,40.09
29520,297.34,39.92
29880,297.34,39.75
30240,297.34,39.92
30600,297.34,40.27
30960,297.34,40.27
31320,297.34,40.44
31680,297.34,40.27
32040,297.34,40.61
32400,297.34,40.27
32760,297.34,40.09
33120,297.34,40.61
33480,Nan,Nan
33840,297.34,40.44
34200,297.34,40.27
34560,297.34,40.61
34920,297.02,40.79
35280,297.34,40.96
36000,297.02,41.13
36360,297.02,40.79
36720,297.02,41.13
37080,297.02,40.96
37440,297.02,41.31
37800,297.02,41.13
38160,297.02,41.83
38520,297.02,41.83
38880,297.02,41.83
39240,297.02,42
39600,297.02,42
39960,297.02,41.83
40320,297.02,42
40680,297.02,41.65
41040,297.02,42.35
41400,297.02,42.52
41760,297.02,42.35
42120,297.02,42.35
42480,297.02,42.35
42840,297.02,42.52
43200,297.02,42.87
43560,297.02,42.87
43920,297.02,43.21
44280,297.02,42.52
44640,297.02,43.21
45000,297.02,43.21
45360,297.02,43.39
45720,297.02,43.39
46080,297.02,43.56
46440,297.02,43.56
46800,297.02,43.21
47160,297.02,43.39
47520,297.02,43.21
47880,297.02,44.08
48240,297.02,44.6
48600,297.02,44.77
48960,297.02,44.95
49320,297.02,44.95
49680,297.34,44.95
50040,297.34,44.95
50400,297.34,44.6
50760,297.66,44.08
51120,297.66,44.25
51480,297.98,44.25
51840,297.98,43.91
52200,298.31,43.91
52560,298.31,43.73
52920,298.31,43.56
53280,298.31,43.91
53640,298.31,43.73
54000,297.98,44.08
54360,297.98,43.56
54720,298.31,43.56
55080,297.98,43.56
55440,297.98,43.73
55800,297.98,43.39
56160,297.98,43.73
56520,297.98,44.08
56880,297.98,43.91
57240,297.98,43.56
57600,297.66,43.91
57960,297.66,43.91
58320,297.66,43.73
58680,297.66,44.08
59040,297.66,44.25
59400,297.66,43.73
59760,297.66,43.91
60120,297.66,43.73
60480,297.66,44.25
60840,297.66,43.91
61200,297.66,43.73
61560,297.66,43.91
61920,297.66,44.08
62280,297.34,43.91
62640,297.66,44.25
63000,297.34,44.25
63360,297.34,43.91
63720,297.34,44.43
64080,297.34,44.25
64440,297.34,43.91
64800,297.34,43.91
65160,297.34,44.43
65520,297.34,44.08
65880,297.34,44.25
66240,Nan,Nan
66600,297.34,44.08
66960,297.34,44.08
67320,297.02,44.25
67680,297.02,44.6
68040,297.02,44.6
68400,297.02,44.25
68760,297.02,44.08
69120,297.02,44.25
69480,297.02,44.08
69840,297.02,44.08
70200,297.02,44.43
70560,297.02,44.43
70920,297.02,44.43
71280,297.02,44.6
71640,297.02,44.77
72000,297.02,44.6
72360,297.02,44.43
72720,Nan,Nan
73080,Nan,Nan
73440,296.69,44.77
73800,297.02,44.25
74160,297.02,44.43
74520,297.02,44.95
74880,297.02,44.95
75240,296.69,44.43
75600,296.69,44.77
75960,296.69,44.95
76320,296.69,45.3
76680,297.02,44.77
77040,296.69,44.77
77400,296.69,44.77
77760,296.69,44.95
78120,296.69,44.95
78480,296.69,44.95
78840,296.69,45.3
79200,296.69,45.12
79560,296.69,45.3
79920,296.69,45.12
80280,296.69,45.12
80640,296.69,45.3
81000,296.69,45.12
81360,296.69,45.3
81720,296.69,45.3
82080,296.69,45.47
82440,296.69,45.64
82800,296.69,45.47
83160,296.69,45.12
83520,Nan,Nan
83880,296.69,45.47
84240,296.69,45.3
84600,296.69,45.82
84960,296.69,45.82
85320,296.69,45.64
85680,296.69,45.64
86040,296.69,45.99
0,296.69,45.99
360,296.69,45.99
720,296.69,45.99
1080,296.69,46.34
1440,296.69,46.34
1800,296.69,46.51
2160,296.69,46.34
2520,296.69,46.34
2880,296.69,46.34
3240,296.69,46.51
3600,296.69,46.68
3960,296.69,46.68
4320,296.37,46.51
4680,296.37,47.03
5040,296.37,47.03
5400,296.37,47.2
5760,296.37,46.86
6120,296.37,46.86
6480,296.37,47.03
6840,296.37,46.86
7200,296.37,47.03
7560,296.37,46.86
7920,296.37,47.38
8280,296.37,47.38
8640,296.37,47.38
9000,296.37,47.9
9360,296.37,48.07
9720,296.37,47.55
10080,296.37,48.07
10440,296.37,48.07
10800,296.37,48.24
11160,296.37,47.9
11520,296.37,48.24
11880,296.37,48.24
12240,296.37,48.07
12600,Nan,Nan
12960,Nan,Nan
13320,296.37,48.42
13680,296.05,48.76
14040,296.05,48.59
14400,296.05,48.59
14760,296.05,48.42
15120,296.05,48.59
15480,296.05,48.94
15840,296.05,48.42
16200,296.05,48.59
16560,296.05,48.59
16920,296.05,48.94
17280,296.05,48.59
17640,296.05,49.46
18000,296.05,49.28
18360,296.05,49.28
18720,296.05,48.94
19080,296.05,49.28
19440,296.05,49.46
19800,296.05,49.11
20160,296.05,49.28
20520,296.05,49.46
20880,296.05,49.63
21240,296.05,49.46
21600,296.05,49.11
21960,296.05,49.46
22320,296.05,49.8
22680,296.05,49.28
23040,296.05,49.28
23400,296.05,49.46
23760,296.05,49.8
24120,296.05,50.15
24480,296.05,50.15
24840,296.05,50.15
25200,296.05,50.32
25560,296.05,49.8
25920,296.05,50.15
26280,295.73,50.15
26640,295.73,49.8
27000,295.73,49.8
27360,295.73,50.15
27720,295.73,49.98
28080,295.73,50.32
28440,295.73,50.5
28800,295.73,50.5
29160,295.73,50.5
29520,295.73,50.32
29880,295.73,50.84
30240,295.73,51.02
30600,295.73,51.02
30960,295.73,50.5
31320,295.73,50.84
31680,295.73,50.5
32040,295.73,50.67
32400,295.73,50.67
32760,295.73,51.02
33120,295.73,51.02
33480,Nan,Nan
34200,295.73,50.5
34560,295.73,50.67
34920,295.73,50.32
35280,Nan,Nan
36000,295.73,50.84
36360,295.73,50.84
36720,295.73,50.84
37080,Nan,Nan
37800,296.05,51.54
38160,296.05,51.37
38520,296.37,51.89
38880,296.37,51.37
39240,296.37,51.19
39600,296.37,51.19
39960,Nan,Nan
40320,Nan,Nan
40680,296.69,51.02
41040,296.69,51.02
41400,296.69,50.84
41760,296.69,51.02
42120,296.69,50.84
42480,296.69,50.67
42840,296.69,50.84
43200,296.69,50.67
43560,296.69,50.5
43920,296.69,50.5
44280,296.69,50.5
44640,296.69,50.32
45000,296.69,50.32
45360,Nan,Nan
45720,297.02,50.32
46080,297.02,49.63
46440,297.02,49.98
46800,297.34,49.46
47160,297.34,49.63
47520,297.66,49.46
47880,297.66,48.76
48240,298.31,48.59
48600,298.31,48.24
48960,298.63,48.07
49320,298.63,48.07
49680,298.63,47.9
50040,298.63,47.55
50400,298.95,47.9
50760,298.95,48.07
51120,Nan,Nan
52200,298.95,47.55
52560,298.95,47.2
52920,298.95,47.72
53280,298.95,47.2
53640,299.27,47.55
54000,299.27,47.38
54360,299.27,47.2
55080,Nan,Nan
55440,299.6,47.38
55800,299.6,47.03
56160,299.27,46.86
56520,Nan,Nan
56880,299.6,47.03
57240,299.6,46.68
57600,299.6,46.51
57960,299.6,46.86
58320,299.6,46.68
58680,299.92,46.51
59040,299.6,46.51
59400,299.6,46.51
59760,299.6,46.86
60120,299.6,46.86
60480,Nan,Nan
61200,Nan,Nan
61920,299.6,47.38
62280,299.6,47.72
62640,299.6,47.72
63000,299.6,48.07
63360,299.27,48.42
63720,299.27,48.42
64080,Nan,Nan
64800,298.95,48.24
65160,298.95,48.24
65520,298.95,48.94
65880,298.95,48.94
66240,298.63,48.59
66600,Nan,Nan
67320,298.63,48.59
67680,298.63,48.76
68040,298.63,49.11
68400,298.31,48.76
68760,298.31,48.59
69120,298.31,48.94
69480,298.31,48.94
69840,298.31,49.11
70200,Nan,Nan
70560,298.31,48.76
70920,298.31,49.11
71280,297.98,49.11
71640,297.98,48.94
72000,297.98,49.11
72360,297.98,49.11
72720,297.98,49.28
73080,297.98,49.11
73440,297.98,48.94
73800,297.98,49.11
74160,297.98,49.28
74520,297.66,49.46
74880,297.66,49.28
75240,297.66,48.94
75600,297.66,49.11
75960,297.66,49.11
76320,297.66,48.94
76680,297.66,49.11
77040,297.66,49.28
77400,297.66,49.11
77760,297.66,49.46
78120,Nan,Nan
78480,297.66,49.63
78840,297.66,49.63
79200,297.66,49.63
79560,297.66,49.28
79920,297.66,49.28
80280,297.66,49.28
80640,297.66,49.28
81000,297.34,49.46
81360,297.66,49.46
81720,297.34,49.63
82080,297.34,49.63
82440,297.34,49.8
82800,297.34,49.8
83160,297.34,49.8
83520,297.34,49.98
83880,297.34,49.63
84240,297.34,49.46
84600,297.34,49.63
84960,297.34,49.63
85320,Nan,Nan
85680,Nan,Nan
86040,297.34,49.63
0,Nan,Nan
360,Nan,Nan
720,297.34,49.63
1080,297.34,50.15
1440,297.34,50.15
1800,297.34,49.8
2160,297.34,49.8
2520,297.34,49.98
2880,297.34,49.46
3240,297.34,49.8
3600,297.34,49.8
3960,297.34,49.98
4320,297.02,49.8
4680,297.34,49.63
5040,297.02,49.63
5400,Nan,Nan
5760,Nan,Nan
6120,297.02,49.8
6480,297.02,49.46
6840,297.02,49.8
7200,297.02,49.8
7560,297.02,49.8
7920,297.02,49.8
8280,297.02,50.15
8640,297.02,50.15
9000,297.02,49.8
9360,297.02,49.98
9720,297.02,49.8
10080,297.02,50.15
10440,297.02,49.98
10800,297.02,49.63
11160,297.02,49.98
11520,Nan,Nan
11880,297.02,49.98
12240,297.02,49.98
12600,297.02,49.8
12960,297.02,49.8
13320,297.02,49.63
13680,297.02,49.98
14040,297.02,49.8
14400,297.02,49.98
14760,297.02,49.8
15120,297.02,49.8
15480,297.02,49.98
15840,297.02,50.15
16200,296.69,49.46
16560,297.02,49.8
16920,296.69,49.98
17280,296.69,49.98
17640,296.69,49.8
18000,296.69,49.63
18360,296.69,49.63
18720,296.69,49.98
19080,296.69,49.8
19440,296.69,49.46
19800,Nan,Nan
20160,296.69,49.46
20520,296.69,49.63
20880,296.69,49.46
21240,296.69,49.46
21600,296.69,49.8
21960,296.69,49.46
22320,296.69,49.63
22680,296.69,49.63
23040,296.69,49.8
23400,296.69,49.28
23760,296.69,49.46
24120,296.69,49.46
24480,Nan,Nan
24840,296.69,49.63
25200,296.69,49.28
25560,296.69,49.28
25920,296.69,49.8
26280,296.69,49.63
26640,296.69,49.63
27000,296.69,49.11
27360,296.69,49.63
27720,296.69,49.63
28080,296.69,49.28
28440,296.69,49.28
28800,296.69,49.11
29160,296.69,49.11
29520,296.69,49.46
29880,296.69,49.28
30240,296.69,49.28
30600,Nan,Nan
30960,Nan,Nan
31320,296.69,49.28
31680,297.02,49.11
32040,296.69,48.94
32400,297.02,49.11
32760,297.02,48.76
33120,297.02,48.76
33480,297.02,48.59
33840,297.02,47.38
34200,Nan,Nan
34560,Nan,Nan
34920,297.66,46.16
35280,297.66,45.64
36360,Nan,Nan
36720,297.98,45.47
37080,297.98,45.64
37440,297.98,45.82
37800,297.98,45.99
38160,297.98,45.64
38520,Nan,Nan
38880,298.31,44.43
39240,298.31,44.43
39600,Nan,Nan
39960,Nan,Nan
40320,298.31,42.69
40680,298.31,43.04
41040,298.31,43.04
41400,298.31,42.52
41760,298.31,42.17
42120,298.63,42
42480,298.63,41.48
42840,298.63,41.65
43200,298.95,41.48
43560,298.95,41.65
43920,298.95,42.17
44280,Nan,Nan
45000,298.95,42.17
45360,299.27,41.83
45720,299.27,42.17
46080,299.27,41.83
46440,299.27,42.35
46800,299.27,41.83
47160,Nan,Nan
47520,Nan,Nan
47880,299.6,41.83
48240,299.27,39.92
48600,299.27,39.22
48960,299.6,39.4
49320,299.6,39.92
49680,299.6,39.92
50040,299.6,39.22
50400,299.6,38.7
50760,Nan,Nan
51120,Nan,Nan
51480,299.92,38.01
51840,299.92,36.8
52200,299.92,36.8
52560,299.6,36.97
52920,299.6,36.62
53280,Nan,Nan
54000,Nan,Nan
54360,299.27,36.45
54720,299.27,36.8
55080,299.27,36.8
55440,298.95,35.76
55800,298.95,34.89
56160,298.63,35.06
56520,298.31,35.06
56880,298.63,35.93
57240,Nan,Nan
57600,298.63,35.93
57960,298.63,36.28
58320,298.63,36.45
58680,298.31,36.45
59040,298.31,35.76
59400,298.31,35.06
59760,298.31,34.72
60120,298.31,34.89
60480,297.98,35.76
60840,298.31,35.58
61200,297.98,35.24
61560,297.98,35.76
61920,297.98,36.1
62280,297.98,36.28
62640,298.31,36.45
63000,298.31,36.62
63360,298.31,36.97
63720,Nan,Nan
64080,Nan,Nan
64440,298.31,37.84
64800,298.63,37.14
65160,298.63,37.49
65520,298.63,37.49
65880,298.63,37.14
66240,298.63,37.49
66600,298.63,37.32
66960,298.31,38.01
67320,298.31,37.66
67680,298.31,38.36
68040,298.31,38.18
68400,298.31,38.53
68760,298.31,38.36
69120,298.31,38.7
69480,Nan,Nan
70200,297.98,39.22
70560,297.98,39.4
70920,297.98,39.22
71280,297.98,39.4
71640,297.98,39.4
72000,297.98,39.57
72360,297.98,39.57
72720,Nan,Nan
73080,297.98,39.92
73440,297.98,39.92
73800,297.98,39.57
74160,297.66,40.09
74520,297.66,39.57
74880,297.66,39.92
75240,297.66,40.09
75600,297.66,39.75
75960,297.66,39.75
76320,297.66,40.27
76680,297.66,39.92
77040,297.66,40.09
77400,Nan,Nan
78120,297.66,40.44
78480,297.66,40.61
78840,297.66,40.44
79200,297.66,40.09
79560,297.66,40.27
79920,297.66,40.44
80280,297.66,40.79
80640,297.66,40.79
81000,297.66,40.61
81360,297.66,40.79
81720,297.66,40.61
82080,297.66,40.61
82440,297.66,40.61
82800,297.34,40.96
83160,297.34,40.61
83520,297.34,40.79
83880,297.34,41.13
84240,297.34,41.13
84600,297.34,41.13
84960,297.34,41.31
85320,297.34,40.96
85680,297.34,40.96
86040,297.34,40.96
0,297.34,41.13
360,297.34,41.13
720,297.34,41.31
1080,297.34,40.96
1440,297.34,41.31
1800,297.34,41.31
2160,297.34,41.31
2520,297.34,41.48
2880,297.34,41.48
3240,297.34,41.13
3600,Nan,Nan
3960,297.34,41.48
4320,297.34,41.65
4680,297.34,41.48
5040,297.34,41.31
5400,297.34,41.13
5760,297.34,41.48
6120,297.34,41.31
6480,297.34,41.48
6840,297.34,41.65
7200,Nan,Nan
7560,Nan,Nan
7920,297.02,41.65
8280,297.02,41.31
8640,297.02,41.31
9000,Nan,Nan
9720,Nan,Nan
10080,Nan,Nan
10440,297.02,41.83
10800,297.02,42
11160,297.02,41.48
11520,297.02,42.17
11880,297.02,41.83
12600,297.02,41.83
12960,297.02,42.17
13320,297.02,42
13680,297.02,42.17
14040,297.02,42.17
14400,297.02,41.83
14760,297.02,41.65
15120,297.02,42.35
15480,297.02,41.83
15840,297.02,41.65
16200,297.02,42.17
16560,297.02,42.17
16920,297.02,42
17280,Nan,Nan
18000,297.02,42.35
18360,297.02,42
18720,297.02,42
19080,297.02,42
19440,297.02,42.35
19800,297.02,42
20160,297.02,42.17
20520,297.02,42.17
20880,297.02,42.35
21240,297.02,42.17
21600,297.02,42.17
21960,297.02,42.35
22320,297.02,42.17
22680,297.02,42.17
23040,297.02,42
23400,297.02,42.35
23760,297.02,42.17
24120,297.02,42.52
24480,297.02,42.52
24840,297.02,42.69
25200,297.02,42.87
25560,Nan,Nan
25920,Nan,Nan
26280,296.69,43.21
26640,296.69,43.04
27000,297.02,43.04
27360,296.69,43.21
27720,296.69,43.04
28080,Nan,Nan
28800,296.69,42.87
29160,296.69,43.39
29520,296.69,43.21
29880,Nan,Nan
30600,296.69,43.04
30960,296.69,43.04
31320,296.69,43.21
31680,297.02,43.21
32040,296.69,43.39
32400,Nan,Nan
32760,296.69,43.56
33120,296.69,43.91
33480,296.69,44.25
33840,Nan,Nan
34200,297.02,44.77
34560,Nan,Nan
34920,Nan,Nan
36000,297.34,45.82
36360,Nan,Nan
36720,Nan,Nan
37080,Nan,Nan
37440,297.34,45.82
37800,297.34,45.64
38160,297.34,45.99
38520,297.34,45.99
38880,297.34,45.82
39240,297.34,46.51
39600,297.66,46.86
39960,297.66,46.86
40320,297.66,46.86
40680,297.66,47.38
41040,297.66,47.03
41400,297.66,47.2
41760,297.66,47.2
42120,297.66,46.86
42480,297.66,46.68
43200,297.66,47.2
43560,297.98,46.68
43920,Nan,Nan
44280,Nan,Nan
44640,297.98,46.68
45000,297.98,46.86
45360,298.31,46.68
45720,298.31,46.16
46080,298.31,46.16
46440,298.31,46.34
46800,298.31,46.34
47160,298.31,45.99
47520,Nan,Nan
47880,298.31,46.86
48240,298.31,46.68
48600,298.31,47.03
48960,298.31,47.03
49320,298.31,47.2
49680,298.31,47.72
50040,298.31,47.2
50400,297.98,47.38
50760,297.98,47.55
51120,297.98,47.38
51480,297.98,47.55
51840,298.31,47.2
52200,298.31,47.2
52560,298.31,46.86
52920,Nan,Nan
53280,298.95,46.34
53640,298.95,46.34
54000,299.27,45.3
54360,299.27,45.82
54720,299.27,46.68
55080,298.95,47.38
55440,298.95,48.24
55800,298.95,47.9
56160,298.95,48.24
56520,299.6,48.42
56880,300.56,46.68
57240,300.24,46.86
57600,299.92,47.72
57960,299.6,47.9
58320,Nan,Nan
58680,299.27,48.76
59040,299.27,48.59
59400,Nan,Nan
60120,Nan,Nan
60480,298.95,49.63
60840,298.95,49.63
61200,297.98,51.71
61560,297.98,53.1
61920,297.66,53.79
62280,Nan,Nan
63000,297.98,52.23
63360,297.98,51.89
63720,298.31,51.54
64080,297.98,51.19
64440,298.31,51.19
64800,298.31,51.19
65160,298.63,50.67
65520,298.63,50.15
65880,298.31,50.32
66240,298.31,50.32
66600,298.31,50.5
66960,298.31,50.5
67320,298.31,50.84
67680,298.31,51.02
68040,298.31,51.02
68400,298.31,50.32
68760,297.98,50.5
69120,Nan,Nan
69480,297.98,50.32
69840,297.98,50.32
70200,297.98,50.84
70560,297.98,50.5
70920,Nan,Nan
71280,Nan,Nan
71640,297.98,50.5
72000,297.66,50.5
72360,297.66,50.15
72720,297.66,50.32
73080,297.66,50.84
73440,297.66,50.5
73800,297.66,50.32
74160,297.66,50.15
74520,297.66,50.5
74880,297.66,50.67
75240,297.66,50.5
75600,Nan,Nan
75960,Nan,Nan
76320,297.66,50.5
76680,297.66,50.15
77400,297.34,50.32
77760,297.34,50.15
78120,Nan,Nan
78480,Nan,Nan
78840,297.34,50.5
79200,Nan,Nan
79560,Nan,Nan
79920,297.34,50.32
80280,Nan,Nan
81000,297.34,50.32
81360,297.34,50.32
81720,297.34,50.5
82080,297.34,50.32
82440,297.34,50.32
82800,297.34,50.32
83160,297.34,50.5
83520,Nan,Nan
83880,297.34,50.32
84240,297.34,50.67
84600,297.34,50.5
84960,297.34,50.5
85320,297.34,50.67
85680,297.34,50.5
86040,297.34,50.5
0,297.34,50.15
360,297.34,50.5
720,Nan,Nan
1080,297.34,50.15
1440,297.34,50.15
1800,297.34,50.84
2160,297.02,50.84
2520,297.02,50.5
2880,297.02,50.32
3240,297.02,50.5
3600,297.02,50.5
3960,297.02,50.84
4320,297.02,50.5
4680,297.02,50.84
5040,297.02,50.84
5400,Nan,Nan
6120,Nan,Nan
6480,297.02,50.67
6840,297.02,50.84
7200,297.02,50.5
7560,297.02,50.84
7920,297.02,50.5
8280,297.02,50.67
8640,297.02,51.02
9000,297.02,51.02
9360,297.02,51.02
9720,297.02,51.02
10080,297.02,51.02
10440,297.02,50.67
10800,Nan,Nan
11160,297.02,50.67
11520,297.02,50.67
11880,296.69,50.84
12240,296.69,50.84
12600,296.69,51.02
12960,296.69,50.5
13320,296.69,50.84
13680,296.69,50.84
14040,296.69,50.67
14400,296.69,51.02
14760,Nan,Nan
15120,Nan,Nan
15480,Nan,Nan
15840,296.69,51.02
16200,Nan,Nan
16560,Nan,Nan
16920,296.69,50.84
17280,296.69,50.84
17640,296.69,51.19
18000,296.69,51.02
18360,296.69,50.84
18720,296.69,50.84
19080,296.69,51.02
19440,296.69,50.67
19800,296.69,51.02
20160,296.69,51.02
20520,296.69,51.19
20880,296.37,51.02
21240,296.69,50.67
21600,296.37,50.67
21960,296.37,50.5
22320,296.37,50.5
22680,296.37,50.5
23040,296.37,50.67
23400,Nan,Nan
23760,Nan,Nan
24120,296.37,50.84
24480,296.37,51.02
25200,296.37,51.02
25560,296.37,51.02
25920,Nan,Nan
27000,296.37,50.84
27360,296.37,50.5
27720,Nan,Nan
28080,296.69,50.32
28440,296.69,50.15
28800,296.69,50.15
29160,296.69,50.5
29520,Nan,Nan
30600,294.76,56.74
30960,294.76,57.26
31320,294.44,56.91
31680,295.08,55.87
32040,295.4,55.18
32400,Nan,Nan
33120,295.73,53.97
33480,295.73,53.97
33840,295.08,55.35
34200,295.08,54.66
34560,295.4,54.83
34920,295.4,55.01
35280,Nan,Nan
36000,297.02,51.89
36360,297.34,50.84
36720,297.34,51.19
37080,297.34,51.19
37440,297.66,51.37
37800,297.66,51.89
38160,297.66,51.54
38520,298.31,51.19
38880,Nan,Nan
39600,299.27,49.63
39960,299.27,49.11
40320,299.6,49.28
40680,299.27,50.5
41040,298.63,51.19
41400,299.27,50.84
41760,Nan,Nan
42120,Nan,Nan
42480,299.27,50.84
42840,299.6,50.32
43200,299.6,49.98
43560,299.92,49.63
43920,300.24,48.76
44280,300.56,48.24
44640,300.89,48.07
45000,Nan,Nan
